"ASVs",0.8,6.8,9.5,10.5,15.5,16.5,17.6,18.8,19.8,21.5,21.8,22.4,22.8,23.5
"ASV_1",0.1999277062379904,0.08354908155289498,0.06560996803075383,0.06059848896724098,0.04226443693551949,0.025915142979719367,0.015299564339348409,0.008604665839446803,0.005296334118050333,0.36033220259566356,0.4142960454183013,0.40834102785312,0.38701726922883933,0.33890379724911096
"ASV_2",0.20006980252251966,0.21969759622951368,0.28255414198101275,0.3046880330667241,0.4101135468324689,0.4397798538321838,0.47794073159496087,0.518573650630964,0.549838647327229,0.0024783482829880757,0.00020445975030058944,0.000002171726411102173,1.0630595249699294e-7,5.452623687438201e-10
"ASV_3",0.19995201585352468,0.29190501438673533,0.252363571976368,0.2400491794446537,0.18932860883507596,0.14793798957454565,0.11029902764410565,0.07875156903915131,0.05881396250407141,0.7150239782301179,0.7393123749364382,0.750711992030625,0.7376927689023679,0.6967908309087332
"ASV_4",0.1999357978238586,0.13304579286431464,0.10789577148095726,0.10064015092424096,0.07313705637749555,0.04875460077387383,0.031182256935715382,0.019029625347221822,0.012513768196359732,0.6209800640563288,0.7591068196644859,0.8994802469099381,0.9672881128380442,1.0592329155722195
"ASV_5",0.20022499612385763,0.008470603614954388,0.009831835210571566,0.010473305670212048,0.014453456678960062,0.0065789234746085005,0.0030724359356560918,0.0013970375776830857,0.0007308480149220331,3.329253210082465e-7,1.4563755710467455e-8,4.39741463480424e-11,9.268470536987677e-13,1.117609411904771e-15
"ASV_6",0.1999258449789262,0.0746465567619437,0.058185667626190624,0.053619502697627594,0.037044404214738216,0.022275063638407543,0.012907422548086874,0.00712252494581175,0.004317077166472182,0.2988924821028729,0.33346835212897113,0.3065375333414235,0.27720192994876663,0.22351030291168308
"ASV_7",0.1999128701276642,0.03246630073096297,0.024028411472144313,0.021794667363736024,0.014093732157448234,0.007378139479344499,0.003746441126282683,0.0018072802862465237,0.0009825306315916576,0.03730565722099346,0.028440199081656414,0.012149963753282493,0.00660060151860435,0.0021841693047121584
"ASV_8",0.19990635480923083,0.020855751173739886,0.015037884385963677,0.013531621958900392,0.008464059057761007,0.00412819035335474,0.0019597945263478095,0.0008828702757045004,0.00045413410624085793,0.007462283518579702,0.00421999384997867,0.0010352621093237737,0.00039005256286311376,0.00006823438820031675
"ASV_9",0.2000180474000563,0.6083364414346653,0.6721663085756924,0.6897583454859434,0.74794122170256,0.871705294184981,0.983874410398859,1.0869455138792572,1.160953710558071,0.0408570901035365,0.00724547154453117,0.0003380090922504344,0.000044173966885824686,0.0000012568223429088218
"ASV_10",0.1999035882021395,0.01721873099500475,0.012278540092046838,0.011011306042894424,0.0067909384903341845,0.003213524384646053,0.0014823902709592961,0.0006485903720557664,0.0003258417566874847,0.003351276173207707,0.001637373879654218,0.0003081135626301095,0.00009749372334529536,0.000012587993490532177
"ASV_11",0.19992941088460087,0.09246902757723066,0.07310937518693565,0.06766542227517154,0.047604216087588705,0.029713386269985587,0.017842996084309105,0.010210738590944235,0.006373781984422201,0.4184738058368849,0.4919447873150114,0.5121873654674348,0.5037842686840229,0.4709335308976324
"ASV_12",0.2000635218488585,0.2531461677425762,0.3206946105905396,0.34403986959821226,0.45250781534360385,0.4982014021204251,0.5529737955304781,0.6116794326947753,0.6582346859793132,0.0035561462875287647,0.00031283833467097877,0.00000376916980529628,2.0063733391686908e-7,1.1908974875895139e-9
"ASV_13",0.19992549945088053,0.07308597917498517,0.05689078607830463,0.05240415624574182,0.03614112757044205,0.021653024551128136,0.012503471802933938,0.006875240059384005,0.004155274081545218,0.28788681722418363,0.3191839574723299,0.2893041161347418,0.2591546719867973,0.20551704466729406
"ASV_14",0.20019391757189653,0.01549869732670536,0.01996919828618537,0.02190734126134819,0.0336751368893123,0.01771073633571119,0.00964025863966264,0.005162920346376024,0.0030917006627187707,0.000001842215264885746,8.520194834069242e-8,2.875124667307756e-10,6.5335110768009886e-12,8.941280541169839e-15
"ASV_15",0.1999263757595008,0.07709915978666937,0.06022473911058903,0.05553447921768978,0.03847120639143558,0.02326245480502112,0.013551615610615344,0.007518733043664272,0.0045773039527420315,0.3160748536414786,0.35590039975799204,0.33408023447785745,0.30639228930744294,0.25323193841690333
"ASV_16",0.19990369569750727,0.017348043118874976,0.01237608309343642,0.011100242884033417,0.006849548740941748,0.0032450741776847,0.0014986171239066682,0.0006564351205860129,0.0003300857587795167,0.0034615882579400997,0.0017012484852459864,0.0003235473410774739,0.00010309421298373444,0.000013473672189124759
"ASV_17",0.19989889152244544,0.012385704471852402,0.008667376711693651,0.0077282567330077215,0.0046531722488813935,0.002091359403476141,0.0009186978642170519,0.0003824664889170745,0.0001845767947537871,0.0007377737483887726,0.00027466140523845774,0.00003179863899842274,0.000007312012101895044,5.419315904577552e-7
"ASV_18",0.19995241023957666,0.2966992860962669,0.25690469047941317,0.24448432509413456,0.1932083428274941,0.15152611018045073,0.1133792856210631,0.0812487808953513,0.06086019067778176,0.7099786343219657,0.728359092173622,0.7314948201403582,0.7138061291573842,0.6662228893477962
"ASV_19",0.19994609414397704,0.22473953270196467,0.1898301392715952,0.17928541014585125,0.13725506160755999,0.1013677034930131,0.07155587192484131,0.04830433774687627,0.03447105167223444,0.7574170678588508,0.8646761935666275,0.9978326539121075,1.062251267596305,1.1493894031830507
